Comment,Sentiment
I was little frustrated today...then I saw this in recommendations...I directly went to buy a beer....now I&#39;m just enjoying my life 😂..this is Bassi for us❤,-0.071875
I never laughed this much 😂,-0.07499999999999998
Only he can make half an hour feel like 2 minutes. ❤😂,-0.08333333333333333
I dont remember the last time when i was this happy<br>Thanks bro 😂😂<br>You lifted the half of the worries in my heart with nothing . 🤗,-0.08333333333333333
"When He came to the topic of maid, I got 3 tight slap in the Midnight 😂, as I was laughing constantly 😅 !!",-0.08928571428571429
Thank you Officer!  Cigarettes cloud dogs are still fighting! Manju Aunti looking for you again! The home delivery guy is still waiting for food in your closed restaurant.,-0.1
Aisa laga ki yeh 37.26 sec kabhi khatam he nah ho❤❤,-0.1
"Thank you Bassi bhai mode set karne k leye, Harsh ko bandh kar rakho aur sekhao k chilay kum over acting kum kare or acha content likh k hansay.",-0.1
Sorry to say bhai per aap kaafi acchi comedy krte ho kaash aapki vid kuch mahino pehle dekh leta tb inn jokes per hassi aati thi abb saala smile bhi nhi aati😭😭,-0.1
Bhai 37 min ki video... Badi jaldi khatam ho gyi... Beech me 1 sec to diya hota saans lene ko...,-0.1
"Ary yaar shit,,, do teen baar like karna tha mujhe.",-0.1
"Thank you very much Bhaiya itna jyada hasane ke liy, 2 din se Sad tha lekin yah video dekh ke Haste haste   Ro Diya 😍✨",-0.12
Man has some other level of imaginary and observation skill 😂❤❤,-0.125
Bro humour kills every other commedy,-0.125
27m views no doubt log ghaday hote jare hai its not funny at all bus badi badi phenk re hai   rip comedy,-0.125
Not interested 😴,-0.125
He is on a venture of creating an unbeatable legacy.<br>In the era where the timespan of people are going down and getting restricted to 15 sec he is dropping a 37 mins video that too where you don&#39;t want to pause in between. <br><br>Hats off to this men.,-0.1277777777777778
Only Bassi can make us laugh without using any vulgar jokes 😂❤,-0.13333333333333333
bassi bhai is among those rare stand up comedian ...who dont use parents on dirty jokes and never use slang word ....keep it brother,-0.15
😂😂😂😂 Vai mere jindegi ka ab tak ke sabche acca 37 mints tha ye. Thanks yaar.,-0.15
Ab bassi bhai k contant me vo bat ni h bs 8 10 videos or vo gand fat h baki below average h,-0.15
Itna kya bhi hai isme... Average,-0.15
Average,-0.15
Outstanding .. you deserve to be an IPS officer rank 1,-0.15000000000000002
no one can beat u officer❤<br>Finally u got Rank 1..<br>Lots of love veere🖤,-0.15000000000000002
The happiest 35 min of my life . hands down inspector 😂❤,-0.15555555555555559
I don&#39;t even remember laughing this hard last time 🤣🤣 You killed it bassi ....no one can beat you 🙌🙌,-0.1638888888888889
Bassi vaai never ever failed to deliver 😅. Doesn&#39;t matter how many videos of him you&#39;ve watched you&#39;d never get bored by his faaru storytelling,-0.16666666666666666
Previous year paper download karne jarha hu upsc ka😂,-0.16666666666666666
Bhai mere maid k v yhi same to same kahani hai😂,-0.16666666666666666
"decent set, having exaggerated edited laughter sounds and claps",-0.16666666666666669
Laughing 🤣🤣🤣 badly after a long time. Thanks Bassi Bhai ❤❤,-0.18333333333333326
Without abusing or demeaning  anyone like other comedians do....u still hook the audience !!Mast,-0.1953125
"After Late Raju Shrivastav,Bassi creates jokes on common man&#39;s  experiences with such minute details 👏",-0.19999999999999998
"🖕guys vote for only <a href=""http://www.youtube.com/results?search_query=%23abhishek"">#abhishek</a> <a href=""http://www.youtube.com/results?search_query=%23fukra"">#fukra</a> insaan jeetega sirF <a href=""http://www.youtube.com/results?search_query=%23abhishek"">#ABHISHEK</a>   abhishek  🔥 CRAZY <a href=""http://www.youtube.com/results?search_query=%23abhishek"">#abhishek</a> <a href=""http://www.youtube.com/results?search_query=%23abhishek"">#abhishek</a> <a href=""http://www.youtube.com/results?search_query=%23abhishek"">#abhishek</a> <a href=""http://www.youtube.com/results?search_query=%23abhishek"">#abhishek</a> <a href=""http://www.youtube.com/results?search_query=%23abhishek"">#abhishek</a> <a href=""http://www.youtube.com/results?search_query=%23abhishek"">#abhishek</a> jeetega bhai jeetega only <a href=""http://www.youtube.com/results?search_query=%23abhishek"">#abhishek</a> jeetega <a href=""http://www.youtube.com/results?search_query=%23fukrainsaan"">#fukrainsaan</a>🖕guys vote for only <a href=""http://www.youtube.com/results?search_query=%23abhishek"">#abhishek</a> <a href=""http://www.youtube.com/results?search_query=%23fukra"">#fukra</a> insaan jeetega sirF <a href=""http://www.youtube.com/results?search_query=%23abhishek"">#ABHISHEK</a>   abhishek  🔥 CRAZY <a href=""http://www.youtube.com/results?search_query=%23abhishek"">#abhishek</a> <a href=""http://www.youtube.com/results?search_query=%23abhishek"">#abhishek</a> <a href=""http://www.youtube.com/results?search_query=%23abhishek"">#abhishek</a> <a href=""http://www.youtube.com/results?search_query=%23abhishek"">#abhishek</a> <a href=""http://www.youtube.com/results?search_query=%23abhishek"">#abhishek</a> <a href=""http://www.youtube.com/results?search_query=%23abhishek"">#abhishek</a> jeetega bhai jeetega only <a href=""http://www.youtube.com/results?search_query=%23abhishek"">#abhishek</a> jeetega <a href=""http://www.youtube.com/results?search_query=%23fukrainsaan"">#fukrainsaan</a>🖕guys vote for only <a href=""http://www.youtube.com/results?search_query=%23abhishek"">#abhishek</a> <a href=""http://www.youtube.com/results?search_query=%23fukra"">#fukra</a> insaan jeetega sirF <a href=""http://www.youtube.com/results?search_query=%23abhishek"">#ABHISHEK</a>   abhishek  🔥 CRAZY <a href=""http://www.youtube.com/results?search_query=%23abhishek"">#abhishek</a> <a href=""http://www.youtube.com/results?search_query=%23abhishek"">#abhishek</a> <a href=""http://www.youtube.com/results?search_query=%23abhishek"">#abhishek</a> <a href=""http://www.youtube.com/results?search_query=%23abhishek"">#abhishek</a> <a href=""http://www.youtube.com/results?search_query=%23abhishek"">#abhishek</a> <a href=""http://www.youtube.com/results?search_query=%23abhishek"">#abhishek</a> jeetega bhai jeetega only <a href=""http://www.youtube.com/results?search_query=%23abhishek"">#abhishek</a> jeetega <a href=""http://www.youtube.com/results?search_query=%23fukrainsaan"">#fukrainsaan</a>",-0.19999999999999998
Bassi you killed it🔥🔥🔥🔥. I am coming to India to see your show.😂,-0.2
You killed it bro 😅😅,-0.2
"Not nailed, you killed bassi bhaiya ❤😂🎉",-0.2
Amezing harsh Gujral 😂😂😂😂❤❤❤,-0.2
Thora sa harsh gujral ka tone aa raha bassi mein,-0.2
bhai mane upsc ki tiyari krni chah video dekhi or pahli video mein bola ki sabse bikar video ha ye isse kuch faida nhi ha apne aap padhlo... like comment and subscribe....mane dekha isne toh like hide kiya hua ha comment bhi hide kiya hua ha or apni phoro ki jagah chota bheem ki photo laga rakhi ha😂😂😂😂  mane bola ab toh mein he hu rank 3 vo gya bhaad mein ips ban kr uspr case lgaunga ki cheating kr rha tha vo bhi rank 2 vale se 😂😂😂😂btw love u bhai mza agya !! 3 baar dekhli !,-0.20781250000000004
No useless controversies<br>No vulgar comments in the name of crowd work<br>ULTIMATE STORY TELLING<br>PURE COMEDY<br>HERE COMES THE KING OF STAND UP😎👑,-0.22499999999999998
"As someone who has failed a UPSC prelims once, this hits different. Thank you for the laughter, Bassi bhai😂❤",-0.25
"Bassi bhai you truly unbelievable , the nation want you as ips 😂 .",-0.25
Had a hard time watching this late night... Trying to control my laughter and avoid waking people up😂,-0.29583333333333334
wow bhai sahab mouj krdi... your iq level is disastrous bro..,-0.3
What does &#39;Mujhe Chaunk de mean? &#39;,-0.3125
What does he mean by momos,-0.3125
"<a href=""https://www.youtube.com/watch?v=IEfBBYmxtIo&amp;t=23m53s"">23:53</a> Apki sense of humour ke pichhe ekk dard chupa hua mehsus hua, failure ka",-0.3166666666666667
i&#39;ve never laughed this hard ...my jaws and mouth are still hurting from laughing...,-0.3208333333333333
Without skipping I&#39;m watching full video without boring 😮 maza aa gaya 😂,-0.325
Bhai iska part 2. Bhi aana chahie wo rank 3 ki story bhi sunni h or maid ki bhi or ek or new room 😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅,-0.33181818181818185
Bahut din baad m seriously itna hasi hu upsc ki taiyri krte krte ye sun kr maza agya,-0.3333333333333333
"I have never laughed for continuous 37 minutes. Officer, you deserve a salute 🙌",-0.35
Sirf delivery se kab tak chalaoge mere bhai? Kabhi to accha material bhi likhna padega...<br><br>Sabse pehle to Harsh Gujral ka sangat choro. Uski manhoos comedy tumpe bhi phehl gaya he...,-0.35
Ultimate salute to rank #2 officer 👏,-0.4
Ye BG  m.. unnecessary over laughing bahut irritate krti hai...sara maza kharab kr diya..,-0.4
Bhai ye aisa kya boltha hai ki logo ko Hasi aa jaye ?? Kuch bhi ?? Muche to ek baar bhi hasi nahi aaya yaar .. sorry for negative comment but I m wiriting my opinion,-0.4
Dude is seriously the GOAT of Standup comedy! JUST can&#39;t stop laughing and imagining the story 🤣🤣,-0.41666666666666663
Wow! Insane! ❤,-0.4375
<b>He failed UPSC. He succeeded as a stand-up comedian. Won millions of viewership.</b><br><b>No one knows where your destiny is written for. Don&#39;t lose hope. Keep going!</b> ❤️,-0.5
He becomes Sunny Deol in all drunk scenes.. 😅,-0.5
Bassi ne hassi la di mere sehere pe. 😅,-0.5
Mere pet ka abbs nikal gaya 😂😂😂,-0.5
If you’re angry and you know it take a breath,-0.5
oonth wala mere time pe aya the😂😂,-0.5
Wtf 😂,-0.5
Sir please app mere ko 400k people se 10 rs transfer karwa dijeye sir app kii bahoot help hoo jayegi mere ko pese ki bahoot jaroorat hai,-0.5
Silly,-0.5
Seriously! Bhai 37 minutes me hame UPSC bataa di! 🤣🤣🤣 abhi hamara bhi Interview ho gaya😆,-0.5208333333333333
Desperately waited for this...and now can&#39;t Stop laughing even being in office..Epic one 😅 Thx a ton Bassi bhai. Jai Hind 🇮🇳🇮🇳,-0.6
Ragistan ka raja fucking swimming 😂😂😂,-0.6
Registan Ka raja Fucking Swiming 😅😅😅<br><br>I am from Jaisalmer Rajasthan,-0.6
Crazy 🤣,-0.6
Ragistaan ka raja fucking swimming 😂😅😂😅😂o bhai,-0.6
Fucking Swimming 🏊‍♂️ 😅,-0.6
Fucking swimming 🤣🤣🤣,-0.6
Bhai Mai bilkul drugs ka use nahi karta bas 1 bottle aur 3 joint 2 cegrette aur 2 charas ke joint baki chicken aur meetha khata hoon thandai chalti hai baki jinhe thandai ka matlab pata hai unka sahi chal raha hai khud kamao udao backchodi karo sahi hai,-0.6
Literally studying for UPSC and got mad by laughing over it😂😂😂😂😂. Bassi Bhai you nailed it 🎉🎉🎉🎉🎉,-0.625
Bhai 4th rank mere liye bacha k rakhna.,-0.65
It is impossible to drink water during bassi&#39;s video😂😂,-0.6666666666666666
Bhai laughing ki audio bad me add karte ho kya??,-0.6999999999999998
"You deserve rank 1, officer. Salute for 😂😂😂😂❤🎉😂😂😂",-0.8
Rank 2 officer ko bihar se salute 😂😂😂❤❤❤❤❤❤,-0.8
i saw this video so i deserve rank 4 🫡.,-0.8
I&#39;ve watched it 6 times .... Still laughing like idiots 😂😂😂 ....bassi u r bestt ❤,-0.8
Me rank 3 peh bhi  khus hu  😂😂,-0.8
Officer aaj se meri rank 4😅😂,-0.8
Video dekhne ke me apne apko rank 4 samajhne laga hu😅,-0.8
4th rank meri officers 😉,-0.8
Officer mujhe rank 4 chaiye,-0.8
Rank 3😂,-0.8
Aaj Se Teri Rank 3 😂😂😂,-0.8
Nhi Bhai rank 1 m meri hi aayegi 😅,-0.8
Bhai mujhe 4th rank dedo.,-0.8
Officer take 0.1 rank for 37 minutes of your stand up comedy.,-0.8
"aj sa teri rank 3<a href=""about:invalid#zCSafez""></a><a href=""about:invalid#zCSafez""></a>",-0.8
The worst I&#39;ve ever seen,-1.0
